ID,Name,Category,Type,Rating,Download Link,Download Size,Download OS
"1268","Noisemo","Misc.","Sequenced noise","null","https://plugins4free.com/get_plug/noisemo.zip","1.6","Windows x86"
"1231","Techno Toms VSTi","Single_drums","Electronic toms","3.667","https://plugins4free.com/get_plug/TechnoTomsVSTi.zip","33.7","Windows x86"
"1258","Spring","Reverb","Spring reverb","3.8","https://plugins4free.com/get_plug/spring.zip","0.8","Windows x86"
"1259","23_words","Loop/Scratch","Randomised sample player","2.909","https://plugins4free.com/get_plug/23_words.zip","1.1","Windows x86"
"1264","Mass-Springs Cymbal","Single_drums","Synthetic cymbals","2.5","https://plugins4free.com/get_plug/xoxos_cymbal.zip","1.3","Windows x86"
"1233","Tila2","Reverb","Room reverb","4.5","https://plugins4free.com/get_plug/Tila2-x64.zip","0.7","Windows x64"
"1262","Smoky Joe","Pitch","Formant shifter","3.4","https://plugins4free.com/get_plug/smokyjoe.zip","0.8","Windows x86"
"1288","TLs-4032 Pocket Limiter","Dynamics","Brickwall limiter","3.171","https://plugins4free.com/get_plug/TLs-Pocket_Limiter_v1-2.zip","0.4","Windows x86"
"1261","Channelswap","Spatial","Rhythmic stereo swap","5","https://plugins4free.com/get_plug/channelswap.zip","0.9","Windows x86"
"1277","SimpleSqueeze","Dynamics","Limiter","5","https://plugins4free.com/get_plug/Betabugs-SimpleSqueeze.zip","1.4","Windows x86"
"1228","8-Bit Shaper","Lo-fiFx","Bent waveshaper","4.375","https://plugins4free.com/get_plug/8BitShaperPC.zip","0.2","Windows x86"
"1284","T-Force Trance Gate 2","Gate/Deesser","Rhythmic gate","4.19","https://plugins4free.com/get_plug/T-Force_TranceGate2_x64.zip","10.5","Windows x64"
"1232","Techno Snare","Single_drums","Electronic snares","null","https://plugins4free.com/get_plug/TechnoSnareFree.zip","19.9","Windows x86"
"1250","Cleardrum","Single_drums","Analog snare","3.5","https://plugins4free.com/get_plug/cleardrum.zip","null","Windows x86"
"1235","Lo-Fizer","Lo-fiFx","Lo-fi tool","4.87","https://plugins4free.com/get_plug/Lo-Fizer.zip","4.3","Windows x86"
"1273","Chorrosive","MultiFX","Chorus / filter / transistor","2.5","https://plugins4free.com/get_plug/Betabugs-Chorrosive.zip","1.6","Windows x86"
"1275","Moneo","Spatial","Stereo tool","null","https://plugins4free.com/get_plug/Betabugs-Moneo.zip","null","Windows x86"
"1234","Vinyl","Lo-fi","Vinyl emulator","4.261","https://plugins4free.com/get_plug/Vinyl.zip","3.8","Windows x86"
"1221","Sweep","Filtering","Morphing filter","3.75","https://plugins4free.com/get_plug/SignaldustSweep-x64.zip","null","Windows x64"
"1265","Mass","Percussions","Percussion synth","3.667","https://plugins4free.com/get_plug/xoxos_mass.zip","1.3","Windows x86"
"1236","4L2","Dynamics","Limiter","4.158","https://plugins4free.com/get_plug/Signaldust_4l2.zip","0.2","Windows x86"
"1294","Kamioooka","Modular","Modular synth","4.154","https://plugins4free.com/get_plug/Kamioooka_x64.zip","1.5","Windows x64"
"1252","Stoq","Percussions","Maracas / shakers","2.2","https://plugins4free.com/get_plug/stoq.zip","1.4","Windows x86"
"1243","Qirex Player","SF2/Wav","SFZ Player","2.5","https://plugins4free.com/get_plug/Qirex_Player.zip","3.7","Windows x86"
"1263","Friction","Misc.","Sound FX generator","2.667","https://plugins4free.com/get_plug/friction.zip","2","Windows x86"
"1254","Aerophone","Brass/Wind","Trumpets / trombones  modelling","2.759","https://plugins4free.com/get_plug/aerophone.zip","null","Windows x86"
"1248","Fauna","Misc.","Animal vocalizations","null","https://plugins4free.com/get_plug/xoxos_fauna.zip","1.7","Windows x86"
"1253","Piamo","Piano/Strings","Piano modelling","2.8","https://plugins4free.com/get_plug/piamo.zip","3.1","Windows x86"
"1270","Tenpan","Drumkits","GM drum kit","2.909","https://plugins4free.com/get_plug/Apari_Tenpan.zip","1.8","Windows x86"
"1266","Expo","Hybrid/Other","Phase modulation synth","3","https://plugins4free.com/get_plug/expo.zip","1.2","Windows x86"
"1240","KT-C","Dynamics","Analog compressor","4.571","https://plugins4free.com/get_plug/KT-C.zip","3.2","Windows x86"
"1220","Abstract Chamber","Reverb","Modulated reverb","4.273","https://plugins4free.com/get_plug/Abstract_Chamber-x64.zip","0.7","Windows x64"
"1242","T-Force Alpha TS","Hybrid/Other","Multiwave oscillators synth","4.75","https://plugins4free.com/get_plug/T-Force_Alpha_TS.zip","3.8","Windows x86"
"1285","Tapestop","Preamp/Sim","Tape / turntable stop FX","3.042","https://plugins4free.com/get_plug/Tapestop_1-7.zip","0.2","Windows x86"
"1217","Liquid Delay","Delay/Echo","Modulated delay","3","https://plugins4free.com/get_plug/LiquidDelay.zip","1.7","Windows x86"
"1283","basiQ","EQ","3 band Baxandall EQ","3.875","https://plugins4free.com/get_plug/basiQ_110_Win_VST_64bit.zip","null","Windows x64"
"1216","StereoChannel","Spatial","Stereo tool / VU meter","3.61","https://plugins4free.com/get_plug/STR_StereoChannel_x64.zip","0.7","Windows x64"
"1293","TLs-3127","Preamp/Sim","Leveling amplifier","4.333","https://plugins4free.com/get_plug/TLs-3127-LEA_v1-0.zip","0.3","Windows x86"
"1296","Rez","Seq/Arp","Monophonic synth","4","https://plugins4free.com/get_plug/Rez3.zip","5.7","Windows x86"
"1298","Masquarade","EQ","Mastering EQ","3.889","https://plugins4free.com/get_plug/MASQUARADE.ZIP","1.6","Windows x86"
"1289","Octaver 12B","Pitch","Octaver","null","https://plugins4free.com/get_plug/Octaver12B_b1-1.zip","0.1","Windows x86"
"1229","Analog Nexus","Hybrid/Other","Warp synthesis synth","3.619","https://plugins4free.com/get_plug/Analog-Nexus.zip","4.5","Windows x86"
"1215","MonoChannel","EQ","EQ / VU meter","null","https://plugins4free.com/get_plug/STR_MonoChannel_x64.zip","1.1","Windows x64"
"1299","M-Box","Misc.","Music box","4.25","https://plugins4free.com/get_plug/SamsaraCycleAudio_Mbox.zip","7.8","Windows x86"
"1292","TLs-2095","Preamp/Sim","Limiting amplifier","4","https://plugins4free.com/get_plug/TLs-2095-LA_v1-1.zip","0.4","Windows x86"
"1281","Forbice","Filtering","Stereo filter","2.25","https://plugins4free.com/get_plug/acrobatics_forbice.zip","1.9","Windows x86"
"1287","Grease Tube","Tube/Tape","Tube amplifier","3.667","https://plugins4free.com/get_plug/Greasetube_b1-0.zip","0.2","Windows x86"
"1290","SampleReducer","Lo-fiFx","Samplerate reduction","4.667","https://plugins4free.com/get_plug/SampleReducer_b1-0.zip","0.1","Windows x86"
"1286","TLs Saturated Driver","Tube/Tape","Tube limiter / compressor","3.3","https://plugins4free.com/get_plug/TLs-Saturated_Driver_v1-0.zip","0.4","Windows x86"
"1282","Amplifikation Lite","Guitar/Amp","Guitar amp / IR loader","3.25","https://plugins4free.com/get_plug/AmplifikationLite_113_Win_VST_64bit.zip","0.5","Windows x64"
"1230","Techno Percussion VSTi","Percussions","Electronic percussions","3","https://plugins4free.com/get_plug/TechnoPercussionFree.zip","15.1","Windows x86"
"1276","PhaseBug","Spatial","Phase correction","3.714","https://plugins4free.com/get_plug/PhaseBug.zip","null","Windows x86"
"1219","Dust Equalizer","EQ","Channel EQ","4.083","https://plugins4free.com/get_plug/DustEqualizer_x64.zip","null","Windows x64"
"1239","Thumb Piano","Folk/Ethnic","Thumb piano","2.667","https://plugins4free.com/get_plug/ThumbPiano.zip","3.8","Windows x86"
"1291","PreAMP TGR-18","Preamp/Sim","Preamp simulation","3.75","https://plugins4free.com/get_plug/PreAMP_TGR-18_1-2.zip","0.3","Windows x86"
"1249","Clap of Luxury","Single_drums","Clap sound","3.75","https://plugins4free.com/get_plug/clapofluxury.zip","1.4","Windows x86"
"1300","PDS Pro Drum Synth","Percussions","Vintage drum pad","3","https://plugins4free.com/get_plug/SamsaraCycleAudio_PDS_Drum.zip","2.7","Windows x86"
"1303","PIO","Seq/Arp","Arpeggiator synth","2.833","https://plugins4free.com/get_plug/Tyapu_Pio.zip","1.2","Windows x86"
"1302","SAW","Hybrid/Other","Saw wave","4","https://plugins4free.com/get_plug/SamsaraCycleAudio_SAW.zip","3.3","Windows x86"
"1317","Quantum 64","Lo-fi","Retro digital synth","3.333","https://plugins4free.com/get_plug/quantum64_v11.zip","0.7","Windows x86"
"1322","TSE X30","Guitar/Amp","Guitar preamp","2.821","https://plugins4free.com/get_plug/TSE_X30v1.6.zip","null","Windows x86"
"1319","Satyr","Analog","Analog synth","3.833","https://plugins4free.com/get_plug/satyr-8_v10.zip","null","Windows x86"
"1318","PM4","FM","4 operators FM synth","3.333","https://plugins4free.com/get_plug/pm4_v10.zip","0.7","Windows x86"
"1306","Digits","Hybrid/Other","Phase distortion synth","4.867","https://plugins4free.com/get_plug/DigitsVST-Linux-1.3.tar.gz","0.2","Linux"
"1307","space360","Reverb","Room simulator","4.571","https://plugins4free.com/get_plug/space360.zip","2","Windows x86"
"1301","Lazarus-Mini","Synthesizers","Mono / poly analog synth","4.167","https://plugins4free.com/get_plug/SamsaraCycleAudio_Lazarus-Mini.zip","2.3","Windows x86"
"1314","Maxwell Smart","Mastering/Strip","Peak limiter / loudness maximizer","4.929","https://plugins4free.com/get_plug/maxwell_smart_3.zip","2","Windows x86"
"1313","YSD-pHATNER","Mastering/Strip","Fattener / destroyer","4.143","https://plugins4free.com/get_plug/YSD-pHATNER-free.zip","2.3","Windows x86"
"1325","Guitar Amp Sim 3","Guitar/Amp","Guitar amp","2.8","https://plugins4free.com/get_plug/GuitarAmpSim3.zip","1.9","Windows x86"
"1315","Morpheus","SF2/Wav","Stereo FM sampler","3.538","https://plugins4free.com/get_plug/Morpheus_v11.zip","2.5","Windows x86"
"1316","Oberon-8","Analog","Classic analog synth","4.154","https://plugins4free.com/get_plug/oberon-8_v10.zip","0.8","Windows x86"
"1332","Orchestral Strings One","Piano/Strings","String ensemble","2.737","https://plugins4free.com/get_plug/Strings1.zip","null","Windows x86"
"1324","R47","Guitar/Amp","Guitar preamp","4.75","https://plugins4free.com/get_plug/TSE_R47_x64.zip","null","Windows x64"
"1327","GrainMaker","Lo-fiFx","Granulator","3","https://plugins4free.com/get_plug/GrainMaker_v03.zip","0.7","Windows x86"
"1320","TSE808","Distortion/OD","Overdrive","4.48","https://plugins4free.com/get_plug/TSE808_x64.zip","null","Windows x64"
"1326","Boids","Delay/Echo","Granular delay","4.667","https://plugins4free.com/get_plug/Boids_x64.zip","12.2","Windows x64"
"1341","easy-fx 03","MultiFX","Multi-effects / stepgater","null","https://plugins4free.com/get_plug/easyFX03.zip","1.3","Windows x86"
"1340","easy-mf 202","Filtering","Envelope filter","null","https://plugins4free.com/get_plug/easy-mf-202.zip","1.6","Windows x86"
"1342","Azurite","Modulation","Multi-voice chorus","3.81","https://plugins4free.com/get_plug/Azurite_x64.zip","null","Windows x64"
"1338","easy-supra-delay","Delay/Echo","Vintage delay","4","https://plugins4free.com/get_plug/easy-supra-delay-q.zip","1.5","Windows x86"
"1330","Frequency Shifter","Spectral","Frequency shifting","4.176","https://plugins4free.com/get_plug/freqshifter64.zip","null","Windows x64"
"1337","easy-iQ-one","EQ","Vintage EQ","3.5","https://plugins4free.com/get_plug/easy-iQ-one.zip","null","Windows x86"
"1339","easy-md 01","Delay/Echo","Vintage modulated delay","0","https://plugins4free.com/get_plug/easy-md-01.zip","1.6","Windows x86"
"1331","The deputy Mark II","Strings","Classic string machine","4.2","https://plugins4free.com/get_plug/deputy64.zip","1.5","Windows x64"
"1304","hydi","Seq/Arp","Hybrid 3 osc synth","4.636","https://plugins4free.com/get_plug/hydi_v1_3.zip","6.3","Windows x86"
"1311","Tapatiki","Delay/Echo","8 tap delay","4.8","https://plugins4free.com/get_plug/tapatiki.zip","1.1","Windows x86"
"1309","Vintager Toy","Lo-fiFx","Vintage sound effect","4.375","https://plugins4free.com/get_plug/Solcito_Vintager_Toy.zip","2.9","Windows x86"
"1312","YSD-dELAY","Delay/Echo","Stereo delay","2.5","https://plugins4free.com/get_plug/YSD-DelayFree.zip","2.2","Windows x86"
"1310","Philteroid","Filtering","Dual filter","3.333","https://plugins4free.com/get_plug/Phuturetone-Philteroid.zip","4.5","Windows x86"
"1329","Poly 2106","Seq/Arp","Vintage performance synth","4.538","https://plugins4free.com/get_plug/Poly2106.zip","3.2","Windows x86"
"1334","Radio Junk","Lo-fiFx","Radio sound","2.429","https://plugins4free.com/get_plug/radiojunk_x64.zip","112.8","Windows x64"
"1328","Prodigious","Seq/Arp","Classic analog synth","4.81","https://plugins4free.com/get_plug/Prodigious_Synthesizer.zip","2.3","Windows x86"
"1335","SoftAmp 3OD","Tube/Tape","Vacuum triode stage simulator","4.583","https://plugins4free.com/get_plug/AXP_SoftAmp_3OD_1_0_6_Win64.zip","null","Windows x64"
"1352","CatchDad","Loop/Scratch","Live sampler / sequencer","3","https://plugins4free.com/get_plug/Noisebud_CatchDad_2.5_Setup.exe","5.5","Windows x86"
"1336","aurelia-filtha","Filtering","Vintage filter","2.5","https://plugins4free.com/get_plug/aurelia-filtha.zip","3.7","Windows x86"
"1343","Delay Studio","Delay/Echo","Multiband delay","3.5","https://plugins4free.com/get_plug/Delay_Studio .zip","5.9","Windows x86"
"1344","Minisynth Series","Hybrid/Other","Mini synths collection","null","https://plugins4free.com/get_plug/Minisynth_series.zip","3.9","Windows x86"
"1353","Burt","Hybrid/Other","Dirty bass synth","4.25","https://plugins4free.com/get_plug/Noisebud_Burt.zip","3.4","Windows x86"
"1333","Dust Bucket","Modulation","Stereo chorus","null","https://plugins4free.com/get_plug/Dust_Bucket-x64.zip","null","Windows x64"
"1347","iVF Combo Organ","Organs","Transistor organ","3.75","https://plugins4free.com/get_plug/iVF_Combo_Organ.zip","1.8","Windows x86"
"1356","Harm","Ambient","Aggresive / strange sounds","2.5","https://plugins4free.com/get_plug/harm.zip","1.2","Windows x86"
"1345","Kx-PolyMod","Modular","Modular / SF2 player","3.545","https://plugins4free.com/get_plug/Kx-PolyMod.zip","7.7","Windows x86"
"1350","Matrix 8000","Analog","Analog synth / modulation matrix","2.833","https://plugins4free.com/get_plug/matrix_8000.zip","2.6","Windows x86"
"1351","Sucker","Analog","2 osc analog synth","2.643","https://plugins4free.com/get_plug/suckervst.zip","5.2","Windows x86"
"1357","K700","Seq/Arp","Dual synth","4.842","https://plugins4free.com/get_plug/K700nu.zip","1.8","Windows x86"
"1358","Gargoyle 2","Ambient","Ambient noise generator","2.833","https://plugins4free.com/get_plug/Gargoyle2.zip","1.3","Windows x86"
"1349","Spazial","Spatial","Mid-side stereo processor","3.125","https://plugins4free.com/get_plug/SPAZIAL64.zip","null","Windows x64"
"1346","Euthymia Electronic Organ","Organs","Hammond organ clone","3.936","https://plugins4free.com/get_plug/Euthymia_Electronic_Organ.zip","null","Windows x86"
"1355","Xakt","Ambient","Spectral synth","3.818","https://plugins4free.com/get_plug/xakt.zip","2.3","Windows x86"
"1359","StringZ2","Piano/Strings","Strings","3","https://plugins4free.com/get_plug/StringZ2.zip","1.7","Windows x86"
"1348","Revitar 2","Guitar/Bass","Acoustic guitar","3.949","https://plugins4free.com/get_plug/Revitar_x64.zip","1.8","Windows x64"
"1354","midipiano_chung","Piano/Strings","Piano","2.4","https://plugins4free.com/get_plug/midipiano_chungVSTI.zip","16.3","Windows x86"
"1360","EZ-poly","Seq/Arp","8 step sequencer poly synth","null","https://plugins4free.com/get_plug/ezpoly.zip","1.2","Windows x86"
"1366","XTrack EQ32","EQ","32 band EQ","3.444","https://plugins4free.com/get_plug/XTrack_EQ32.zip","8.9","Windows x86"
"1364","MHorse","Mastering/Strip","Master channel processor","3.75","https://plugins4free.com/get_plug/mhorse13.zip","2","Windows x86"
"1363","transistor drums 2","Drum_machines","Roland TR style","3.333","https://plugins4free.com/get_plug/transistor drums 2.0.zip","4.2","Windows x86"
"1362","Catalyst","Ambient","Waveshaping synth","3.4","https://plugins4free.com/get_plug/Catalyst.zip","2.6","Windows x86"
"1397","AradazAmp Crunch","Guitar/Amp","Amp simulator","3.2","https://plugins4free.com/get_plug/AradazAmp_Crunch_v1.4.zip","0.4","Windows x86"
"1378","A-bass","Hybrid/Other","Bass synth","1.857","https://plugins4free.com/get_plug/A-Bass.zip","0.4","Windows x86"
"1361","EffEm","Ambient","Sci-fi  rhythmic synth","3.667","https://plugins4free.com/get_plug/effem.zip","1.2","Windows x86"
"1365","Combo Model F","Organs","Farfisa organ emulation","4.5","https://plugins4free.com/get_plug/ComboF_123_x64.zip","null","Windows x64"
"1372","Lazy Kenneth","Dynamics","Ducking compressor","4.167","https://plugins4free.com/get_plug/Noisebud_Lazy_Kenneth_1.5_Setup.exe","3.9","Windows x86"
"1386","Livetweaker","Groove/seq","Bass synth / drum sampler","2.5","https://plugins4free.com/get_plug/Livetweaker.zip","49.2","Windows x86"
"1394","AradazMaximizer","Mastering/Strip","Maximizer","4.091","https://plugins4free.com/get_plug/AradazMaximizer5_v165_Win_VST.zip","null","Windows x86"
"1396","AradazAmp White","Guitar/Amp","Amp simulator","3","https://plugins4free.com/get_plug/AradazAmp2_White_v1.4.1.zip","0.3","Windows x86"
"1384","DrSid","Drumkits","C64 lo-fi drums","3.7","https://plugins4free.com/get_plug/DrSid.zip","5.8","Windows x86"
"1379","A-Key","Hybrid/Other","Distortion synth","1.8","https://plugins4free.com/get_plug/A-Key.zip","0.5","Windows x86"
"1377","38911 Bytes","Lo-fi","Commodore 64 emulation","4.143","https://plugins4free.com/get_plug/Odo-Bytes.zip","3.7","Windows x86"
"1390","MYFX ONE","Filtering","LFO driven filters","0","https://plugins4free.com/get_plug/myfx_one.zip","1.1","Windows x86"
"1395","AradazAmp Green","Guitar/Amp","Amp simulator","3.846","https://plugins4free.com/get_plug/AradazAmp2_Green_v1.3.5.zip","0.5","Windows x86"
"1375","EQ Four","EQ","4 band EQ","2.556","https://plugins4free.com/get_plug/EQ-Four-CIS-DSP-v1.0.3.zip","2.5","Windows x86"
"1387","Microwave Oven","Seq/Arp","3 osc arpeggiator synth","4.667","https://plugins4free.com/get_plug/MicroWaveOven.zip","1.4","Windows x86"
"1391","Noisy","Wavetable","3 osc waveforms synth","4","https://plugins4free.com/get_plug/Odo_Noisy.zip","5.6","Windows x86"
"1385","KickMe","Single_drums","Bass drum generator","1.5","https://plugins4free.com/get_plug/Kickme.zip","0.6","Windows x86"
"1376","Stereo Re-sizer","Spatial","Stereo enhancer","5","https://plugins4free.com/get_plug/STEREO-RE-SIZER-v1.0.zip","1.1","Windows x86"
"1388","MYFX AFM","MultiFX","Modulation FX","4.333","https://plugins4free.com/get_plug/myfx_afm.zip","1.1","Windows x86"
"1399","Six","FM","6 operator FM synth","3","https://plugins4free.com/get_plug/Six.zip","4.9","Windows x86"
"1381","A-Smalli","Analog","2 osc analog synth","3.5","https://plugins4free.com/get_plug/A-Smalli.zip","0.4","Windows x86"
"1367","Podolski","Seq/Arp","Arpeggiator / step sequencer synth","4.207","https://plugins4free.com/get_plug/Podolski_123_12092_Linux.tar.xz","14.4","Linux"
"1383","DoubleSix","FM","6 operator FM synth","3.25","https://plugins4free.com/get_plug/DoubleSix.zip","9.2","Windows x86"
"1392","Odd Odo Delay","Delay/Echo","Dual delay","null","https://plugins4free.com/get_plug/Odd_Odo_Delay.zip","3.8","Windows x86"
"1374","Betty Middle","Spatial","Stereo enhancer / bass centering","null","https://plugins4free.com/get_plug/Betty_Middle_V1.0.1.zip","1.9","Windows x86"
"1382","c64it","Lo-fiFx","Retro bitcrusher","3.5","https://plugins4free.com/get_plug/C64it.zip","1.2","Windows x86"
"1380","A-Saw","Hybrid/Other","Phase modulation synth","3.429","https://plugins4free.com/get_plug/A-Saw.zip","0.7","Windows x86"
"1389","MYFX C64-it","Lo-fiFx","Modulated bitcrusher","4.5","https://plugins4free.com/get_plug/myfx_c64it.zip","1.6","Windows x86"
"1393","Purple","FM","4 operator FM synth","null","https://plugins4free.com/get_plug/Odo_Purple.zip","6.5","Windows x86"
"1398","Seeq One","Seq/Arp","5 sequencers synth","3.75","https://plugins4free.com/get_plug/Seeq_one.zip","3.8","Windows x86"
"1401","Ambient: Electrical Noise Lite","Lo-fiFx","Electrical sound","2.5","https://plugins4free.com/get_plug/Electrical-Noise-Lite.zip","24.2","Windows x86"
"1402","Sounds of old TV games","Misc.","Old tv games sound FX","3.625","https://plugins4free.com/get_plug/Sounds-of-old-TV-games.zip","7","Windows x86"
"1403","Analog Galaxy","Wavetable","Vintage ROM waveforms","3.231","https://plugins4free.com/get_plug/Analog-Galaxy.zip","5.2","Windows x86"
"1404","Bizzare Delay","Delay/Echo","Digital / tape delay","3.4","https://plugins4free.com/get_plug/BizzareDelay.zip","0.9","Windows x86"
"1408","Arp4midi","Generators","Arpeggiator","null","https://plugins4free.com/get_plug/arp4midi.zip","1.1","Windows x86"
"1407","Armchair Guitarist","Controllers","Console guitars controller","3.5","https://plugins4free.com/get_plug/ArmchairGuitarist1.5.0.0.zip","1.4","Windows x86"
"1405","TSE X50","Guitar/Amp","Guitar amp","4.353","https://plugins4free.com/get_plug/TSE_X50_v1.0.2.x64.zip","null","Windows x64"
"1419","MIDISeq!","Effects","MIDI data sequencer","1.667","https://plugins4free.com/get_plug/MIDISeq!20.zip","2.5","Windows x86"
"1416","RepeeteR","Effects","Looping processor","null","https://plugins4free.com/get_plug/F_RepeeteR.zip","0.9","Windows x86"
"1421","Hyperion","Generators","Sequencers / Modulations","null","https://plugins4free.com/get_plug/hyperion.zip","2.6","Windows x86"
"1410","Automathico","Generators","MIDI note generator","2.875","https://plugins4free.com/get_plug/Automathico.zip","9.5","Windows x86"
"1422","Strumee","Effects","Modulated delays","null","https://plugins4free.com/get_plug/strumee.zip","null","Windows x86"
"1409","ARPocalypse","Generators","8 step pattern generator","4","https://plugins4free.com/get_plug/ARPocalypse.zip","0.8","Windows x86"
"1428","midiKeyboard","Controllers","Resizable keyboard","3.111","https://plugins4free.com/get_plug/midiKeyboard.zip","0.4","Windows x86"
"1430","MicroTuner","Tools","Scale microtuning","2.833","https://plugins4free.com/get_plug/MicroTuner.zip","1.5","Windows x86"
"1434","Dulcet","Hybrid/Other","Physical modeling synth","4.143","https://plugins4free.com/get_plug/Dulcet.zip","2.7","Windows x86"
"1411","ChordworX","Generators","Chord generator","3.333","https://plugins4free.com/get_plug/ChordworX.zip","0.8","Windows x86"
"1437","PolyFace","Controllers","Customisable surface control","0","https://plugins4free.com/get_plug/AcousModules_PolyFace.zip","2.5","Windows x86"
"1406","Multitimbral Control","Controllers","16 channels controller","2.5","https://plugins4free.com/get_plug/MultiTimbralControl-VSTi.exe","3.6","Windows x86"
"1417","MIDIMod!","Effects","MIDI data modulator","2.667","https://plugins4free.com/get_plug/MIDIMod!11.zip","3.3","Windows x86"
"1414","midiCurve","Tools","CC curve mapping","4.667","https://plugins4free.com/get_plug/midiCurve.zip","0.4","Windows x86"
"1415","Tap!","Tools","Tap tempo","2.75","https://plugins4free.com/get_plug/Tap!12.zip","1.3","Windows x86"
"1400","SoftAmp GT","Guitar/Amp","SansAmp emulation","null","https://plugins4free.com/get_plug/AXP_SoftAmp_GT_1_0_0.zip","0.2","Windows x86"
"1418","MidiFripp","Effects","Double delay","2.833","https://plugins4free.com/get_plug/midiFripp.zip","0.7","Windows x86"
"1425","tonespace 2","Generators","MIDI chorder","4.6","https://plugins4free.com/get_plug/tonespace.2.0.361.linux.zip","3.5","Linux"
"1424","hypercyclic","Effects","MIDI data modulator","3.4","https://plugins4free.com/get_plug/hypercyclic.1.1.367.linux.zip","4.5","Linux"
"1420","Agr","Generators","MIDI sequence generator","2.75","https://plugins4free.com/get_plug/Agr-Max_Brezhestovski.zip","1.9","Windows x86"
"1426","T-Force Alpha Plus","Groove/seq","Trance gate synth","4.222","https://plugins4free.com/get_plug/T-Force_AlphaPlus_x64.zip","7","Windows x64"
"1432","midiMonitor","Tools","MIDI monitor","4.25","https://plugins4free.com/get_plug/midiMonitor_x64.zip","0.7","Windows x64"
"1427","midiPads","Controllers","Configurable controller","3","https://plugins4free.com/get_plug/midiPads.zip","0.8","Windows x86"
"1423","Advanced MIDI Gate","Effects","MIDI Gater","3.2","https://plugins4free.com/get_plug/Advanced_MIDI_Gate.zip","0.8","Windows x86"
"1440","S30","Organs","Drawbar organ","4.417","https://plugins4free.com/get_plug/S3O.zip","3.4","Windows x86"
"1429","QuicKeys","Controllers","Piano keyboard","3.429","https://plugins4free.com/get_plug/Quickeys.zip","0.6","Windows x86"
"1444","Bertatron","Filtering","7 stages filterbank","3.25","https://plugins4free.com/get_plug/Bertatron2.zip","0.6","Windows x86"
"1438","MultiJoy 16","Controllers","Joysticks controller","2.5","https://plugins4free.com/get_plug/MultiJoy16.zip","1.1","Windows x86"
"1439","ControlK 24","Controllers","MIDI data morpher","2.5","https://plugins4free.com/get_plug/ControlK24.zip","null","Windows x86"
"1441","Isol8tor","Spectral","Vocal remover","null","https://plugins4free.com/get_plug/isol8tor.zip","0.9","Windows x86"
"1445","TriPod","Dynamics","3 band compressor","3","https://plugins4free.com/get_plug/TriPod.zip","0.6","Windows x86"
"1431","Midilegato","Effects","NoteOff delay","4.667","https://plugins4free.com/get_plug/midilegato.zip","0.9","Windows x86"
"1435","Kruud","Hybrid/Other","Drawable oscillator synth","null","https://plugins4free.com/get_plug/Kruud.zip","2.8","Windows x86"
"1433","N2CC","Tools","Note to CC converter","null","https://plugins4free.com/get_plug/N2CC.zip","0.4","Windows x86"
"1436","Middi Morphy","Tools","MIDI data morpher","null","https://plugins4free.com/get_plug/MiddiMorphy.zip","0.5","Windows x86"
"1443","TrAmp","Guitar/Amp","Amp simulator","0","https://plugins4free.com/get_plug/TrAmp.zip","0.7","Windows x86"
"1449","Flying Echo Pro","Delay/Echo","15 stereo delays","3.25","https://plugins4free.com/get_plug/7amp-flyingecho-1.zip","0.2","Windows x86"
"1450","EC Reverberator","null","null","null","https://plugins4free.com/get_plug/7amp-ecreverb-1.zip","0.2","Windows x86"
"1448","Experimental Combo","Guitar/Amp","Amp simulator","4.6","https://plugins4free.com/get_plug/7amp-ecombo-1.zip","0.2","Windows x86"
"1447","JS5","Analog","4 osc analog synth","3.4","https://plugins4free.com/get_plug/js-5.zip","null","Windows x86"
"1446","303-alpha","Monophonic","Bass synth","3.143","https://plugins4free.com/get_plug/303-alpha.zip","0.8","Windows x86"
"1442","X-Citer","Spectral","4 modulated tunable bands","null","https://plugins4free.com/get_plug/xciter4.zip","0.6","Windows x86"
"1451","3-band Distortion","Distortion/OD","3 band distortion","3.111","https://plugins4free.com/get_plug/7amp-3bdist-1.zip","0.2","Windows x86"
"1452","NE Frequency Multiply","Spectral","Frequency multiplier","null","https://plugins4free.com/get_plug/7amp-nefreqmul-1.zip","0.1","Windows x86"
"1455","Peak Sustainer","Dynamics","Sustain processor","3.467","https://plugins4free.com/get_plug/7amp-sustain-1.zip","0.2","Windows x86"
"1453","Multipoint Unison","Modulation","Multipoint chorus","2.5","https://plugins4free.com/get_plug/7amp-unison-1.zip","0.2","Windows x86"
"1456","FM-Four","FM","4 operators FM synth","3.65","https://plugins4free.com/get_plug/FM-Four.zip","3.8","Windows x86"
"1454","Room Reverberator","Reverb","Room simulator","null","https://plugins4free.com/get_plug/7amp-roomrev-1.zip","0.2","Windows x86"
"1461","Doctor Crunch","Guitar/Amp","Marshall amp emulation","null","https://plugins4free.com/get_plug/Doctor_Crunch_Plus_1.1.zip","2.6","Windows x86"
"1471","Chorus Box","Modulation","Chorus","null","https://plugins4free.com/get_plug/synthescience_Chorus-Box.zip","1.4","Windows x86"
"1497","null","Delay/Echo","null","null","https://plugins4free.com/get_plug/JamieBAudio-delay.zip","0.2","Windows x86"
